% mention
@RELATION men

@ATTRIBUTE gn {MASC, FEM}
@ATTRIBUTE gn1 {MASC, FEM}
@ATTRIBUTE num1 {SING, PLUR}
@ATTRIBUTE num {SING, PLUR}
@ATTRIBUTE en {PERS, LOC, ORG, FUNC}
@ATTRIBUTE en1 {PERS, LOC, ORG, FUNC}
@ATTRIBUTE gp {CASE=YES, CASE=NO}
@ATTRIBUTE gp1 {CASE=YES, CASE=NO}
@ATTRIBUTE id_form {YES, NO}
@ATTRIBUTE subform {YES, NO}
@ATTRIBUTE inc_rate REAL
@ATTRIBUTE dis_men REAL
@ATTRIBUTE dis_phrase REAL
@ATTRIBUTE dis_char REAL
@ATTRIBUTE sys_tag {PR, N}
@ATTRIBUTE sys_tag1 {PR, N}

@DATA
FEM,FEM,?,?,SING,SING,?,?,NO,YES,95,27,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,55,26,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,51,25,0,0,N,N
FEM,FEM,?,?,SING,SING,?,?,NO,NO,44,24,0,0,N,N
FEM,FEM,?,?,PLUR,SING,CASE=YES,?,NO,NO,50,23,0,0,N,N
FEM,FEM,?,?,PLUR,SING,?,?,NO,NO,54,22,0,0,N,N
?,FEM,?,?,?,SING,?,?,NO,NO,53,21,0,0,N,PR
MASC,FEM,?,?,PLUR,SING,?,?,NO,NO,51,20,0,0,N,N
MASC,FEM,?,?,PLUR,SING,?,?,NO,NO,53,19,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,55,18,0,0,N,PR
?,FEM,?,?,?,SING,?,?,NO,NO,63,17,0,0,N,PR
?,FEM,?,?,?,SING,?,?,NO,NO,55,16,0,0,N,PR
?,FEM,?,?,?,SING,?,?,NO,NO,31,15,0,0,N,N
FEM,FEM,?,?,PLUR,SING,CASE=YES,?,NO,NO,44,14,0,0,N,N
FEM,FEM,?,?,SING,SING,?,?,NO,NO,60,13,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,42,12,0,0,N,N
?,FEM,?,?,SING,SING,?,?,NO,YES,61,11,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,55,10,0,0,N,PR
?,FEM,?,?,SING,SING,?,?,NO,NO,48,9,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,55,8,0,0,N,PR
?,FEM,?,?,SING,SING,?,?,NO,NO,55,7,0,0,N,PR
MASC,FEM,?,?,PLUR,SING,CASE=YES,?,NO,NO,54,6,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,47,5,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,48,4,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,55,3,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,44,2,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,70,1,0,0,N,N
FEM,FEM,?,?,SING,SING,?,?,YES,YES,100,0,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,61,-1,0,0,N,PR
FEM,FEM,?,?,SING,SING,?,?,NO,NO,59,-2,0,0,N,N
?,FEM,?,?,?,SING,?,?,NO,NO,61,-3,0,0,N,PR
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,53,42,0,-62,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,78,41,4,-79,PR,PR
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,46,40,2,-153,PR,N
FEM,MASC,PERS,?,SING,SING,?,?,NO,NO,64,39,3,-197,PR,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,48,38,3,-219,PR,N
MASC,MASC,?,?,SING,SING,CASE=YES,?,NO,NO,58,37,3,-250,PR,N
?,MASC,PERS,?,PLUR,SING,?,?,NO,NO,41,36,3,-271,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,62,35,3,-309,PR,N
MASC,MASC,FUNC,?,SING,SING,?,?,NO,NO,42,34,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,59,33,4,-337,PR,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,47,32,4,-356,PR,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,43,31,4,-380,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,YES,92,30,4,-425,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,38,29,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,61,28,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,75,27,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,53,26,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,39,25,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,52,24,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,?,?,NO,NO,57,23,0,0,PR,N
?,MASC,?,?,?,SING,?,?,NO,NO,80,22,0,0,PR,PR
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,48,21,0,0,PR,N
MASC,MASC,?,?,PLUR,SING,?,?,NO,NO,69,20,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,YES,92,19,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,69,18,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,75,17,0,0,PR,PR
?,MASC,?,?,?,SING,?,?,NO,NO,27,16,0,0,PR,N
FEM,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,40,15,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,59,14,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,59,13,0,0,PR,N
?,MASC,?,?,SING,SING,?,?,NO,NO,67,12,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,75,11,0,0,PR,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,75,10,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,67,9,0,0,PR,PR
?,MASC,?,?,SING,SING,?,?,NO,NO,75,8,0,0,PR,PR
MASC,MASC,?,?,PLUR,SING,CASE=YES,?,NO,NO,56,7,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,55,6,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,75,5,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,YES,83,4,0,0,PR,PR
MASC,MASC,?,?,SING,SING,?,?,NO,NO,50,3,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,NO,NO,42,2,0,0,PR,N
FEM,MASC,?,?,SING,SING,?,?,NO,NO,61,1,0,0,PR,N
MASC,MASC,?,?,SING,SING,?,?,YES,YES,100,0,0,0,PR,PR
FEM,MASC,?,?,SING,SING,?,?,NO,NO,71,-1,0,0,PR,N
?,MASC,?,?,?,SING,?,?,NO,NO,75,-2,0,0,PR,PR
FEM,FEM,?,?,PLUR,SING,CASE=YES,?,NO,NO,53,43,0,-62,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,67,42,4,-79,N,PR
MASC,FEM,?,?,SING,SING,CASE=YES,?,NO,NO,51,41,2,-153,N,N
FEM,FEM,PERS,?,SING,SING,?,?,NO,NO,69,40,3,-197,N,N
MASC,FEM,FUNC,?,SING,SING,?,?,NO,NO,57,39,3,-219,N,N
MASC,FEM,?,?,SING,SING,CASE=YES,?,NO,NO,63,38,3,-250,N,N
?,FEM,PERS,?,PLUR,SING,?,?,NO,NO,46,37,3,-271,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,67,36,3,-309,N,N
MASC,FEM,FUNC,?,SING,SING,?,?,NO,NO,48,35,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,52,34,4,-337,N,N
MASC,FEM,?,?,PLUR,SING,?,?,NO,NO,52,33,4,-356,N,N
FEM,FEM,?,?,PLUR,SING,?,?,NO,NO,44,32,4,-380,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,64,31,4,-425,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,42,30,0,0,N,N
FEM,FEM,?,?,SING,SING,?,?,NO,NO,59,29,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,64,28,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,53,27,0,0,N,N
FEM,FEM,?,?,SING,SING,?,?,NO,NO,48,26,0,0,N,N
FEM,FEM,?,?,PLUR,SING,CASE=YES,?,NO,NO,51,25,0,0,N,N
FEM,FEM,?,?,PLUR,SING,?,?,NO,NO,56,24,0,0,N,N
?,FEM,?,?,?,SING,?,?,NO,NO,62,23,0,0,N,PR
MASC,FEM,?,?,PLUR,SING,?,?,NO,NO,48,22,0,0,N,N
MASC,FEM,?,?,PLUR,SING,?,?,NO,NO,55,21,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,71,20,0,0,N,PR
?,FEM,?,?,?,SING,?,?,NO,NO,67,19,0,0,N,PR
?,FEM,?,?,?,SING,?,?,NO,NO,57,18,0,0,N,PR
?,FEM,?,?,?,SING,?,?,NO,NO,31,17,0,0,N,N
FEM,FEM,?,?,PLUR,SING,CASE=YES,?,NO,NO,34,16,0,0,N,N
FEM,FEM,?,?,SING,SING,?,?,NO,NO,63,15,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,53,14,0,0,N,N
?,FEM,?,?,SING,SING,?,?,NO,NO,71,13,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,71,12,0,0,N,PR
?,FEM,?,?,SING,SING,?,?,NO,NO,64,11,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,71,10,0,0,N,PR
?,FEM,?,?,SING,SING,?,?,NO,NO,64,9,0,0,N,PR
MASC,FEM,?,?,PLUR,SING,CASE=YES,?,NO,NO,67,8,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,61,7,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,71,6,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,71,5,0,0,N,PR
MASC,FEM,?,?,SING,SING,?,?,NO,NO,56,4,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,42,3,0,0,N,N
FEM,FEM,?,?,SING,SING,?,?,NO,NO,59,2,0,0,N,N
MASC,FEM,?,?,SING,SING,?,?,NO,NO,71,1,0,0,N,PR
FEM,FEM,?,?,SING,SING,?,?,YES,YES,100,0,0,0,N,N
?,FEM,?,?,?,SING,?,?,NO,NO,64,-1,0,0,N,PR
FEM,?,?,?,PLUR,?,CASE=YES,?,NO,NO,53,44,0,-62,PR,N
MASC,?,?,?,SING,?,?,?,NO,NO,70,43,4,-79,PR,PR
MASC,?,?,?,SING,?,CASE=YES,?,NO,NO,46,42,2,-153,PR,N
FEM,?,PERS,?,SING,?,?,?,NO,NO,80,41,3,-197,PR,N
MASC,?,FUNC,?,SING,?,?,?,NO,NO,52,40,3,-219,PR,N
MASC,?,?,?,SING,?,CASE=YES,?,NO,NO,58,39,3,-250,PR,N
?,?,PERS,?,PLUR,?,?,?,NO,NO,45,38,3,-271,PR,N
MASC,?,?,?,SING,?,?,?,NO,NO,69,37,3,-309,PR,N
MASC,?,FUNC,?,SING,?,?,?,NO,NO,42,36,0,0,PR,N
MASC,?,?,?,SING,?,?,?,NO,NO,52,35,4,-337,PR,N
MASC,?,?,?,PLUR,?,?,?,NO,NO,53,34,4,-356,PR,N
FEM,?,?,?,PLUR,?,?,?,NO,NO,54,33,4,-380,PR,N
MASC,?,?,?,SING,?,?,?,NO,NO,67,32,4,-425,PR,PR
MASC,?,?,?,SING,?,?,?,NO,NO,42,31,0,0,PR,N
FEM,?,?,?,SING,?,?,?,NO,NO,61,30,0,0,PR,N
MASC,?,?,?,SING,?,?,?,NO,NO,67,29,0,0,PR,PR
MASC,?,?,?,SING,?,?,?,NO,NO,53,28,0,0,PR,N
FEM,?,?,?,SING,?,?,?,NO,NO,39,27,0,0,PR,N
FEM,?,?,?,PLUR,?,CASE=YES,?,NO,NO,58,26,0,0,PR,N
FEM,?,?,?,PLUR,?,?,?,NO,NO,64,25,0,0,PR,N
?,?,?,?,?,?,?,?,NO,NO,64,24,0,0,PR,PR
MASC,?,?,?,PLUR,?,?,?,NO,NO,43,23,0,0,PR,N
MASC,?,?,?,PLUR,?,?,?,NO,NO,62,22,0,0,PR,N
MASC,?,?,?,SING,?,?,?,NO,NO,67,21,0,0,PR,PR
?,?,?,?,?,?,?,?,NO,NO,69,20,0,0,PR,PR
?,?,?,?,?,?,?,?,NO,YES,83,19,0,0,PR,PR
?,?,?,?,?,?,?,?,NO,NO,25,18,0,0,PR,N
FEM,?,?,?,PLUR,?,CASE=YES,?,NO,NO,36,17,0,0,PR,N
FEM,?,?,?,SING,?,?,?,NO,NO,59,16,0,0,PR,N
MASC,?,?,?,SING,?,?,?,NO,NO,53,15,0,0,PR,N
?,?,?,?,SING,?,?,?,NO,NO,75,14,0,0,PR,PR
MASC,?,?,?,SING,?,?,?,NO,NO,75,13,0,0,PR,PR
?,?,?,?,SING,?,?,?,NO,NO,75,12,0,0,PR,PR
MASC,?,?,?,SING,?,?,?,NO,NO,67,11,0,0,PR,PR
?,?,?,?,SING,?,?,?,NO,NO,83,10,0,0,PR,PR
MASC,?,?,?,PLUR,?,CASE=YES,?,NO,NO,56,9,0,0,PR,N
MASC,?,?,?,SING,?,?,?,NO,NO,55,8,0,0,PR,PR
MASC,?,?,?,SING,?,?,?,NO,NO,67,7,0,0,PR,PR
MASC,?,?,?,SING,?,?,?,NO,NO,67,6,0,0,PR,PR
MASC,?,?,?,SING,?,?,?,NO,NO,56,5,0,0,PR,N
MASC,?,?,?,SING,?,?,?,NO,NO,46,4,0,0,PR,N
FEM,?,?,?,SING,?,?,?,NO,NO,61,3,0,0,PR,N
MASC,?,?,?,SING,?,?,?,NO,NO,75,2,0,0,PR,PR
FEM,?,?,?,SING,?,?,?,NO,NO,64,1,0,0,PR,N
?,?,?,?,?,?,?,?,YES,YES,100,0,0,0,PR,PR
